state_name,state_id,year,file_id,speaker,party,type,quality,source
Idaho,ID,2008,ID2008,"Otter_C._L._""Butch""",republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=ID&date=01/07/2008
Idaho,ID,2009,ID2009,"Otter_C._L._""Butch""",republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=ID&date=01/12/2009
Idaho,ID,2010,ID2010,"Otter_C._L._""Butch""",republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=ID&date=01/11/2010
Idaho,ID,2011,ID2011,"Otter_C._L._""Butch""",republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=ID&date=01/10/2011
Idaho,ID,2012,ID2012,"Otter_C._L._""Butch""",republican,sots,as prepared,https://web.archive.org/web/20120412213943/http://www.stateline.org/live/details/speech?contentId=624071
Idaho,ID,2013,ID2013,"Otter_C._L._""Butch""",republican,sots,as prepared,https://web.archive.org/web/20181217074357/https://gov.idaho.gov/mediacenter/speeches/sp_2013/State%20of%20the%20State%202013.pdf
Idaho,ID,2014,ID2014,"Otter_C._L._""Butch""",republican,sots,as prepared,https://web.archive.org/web/20181110035944/https://gov.idaho.gov/mediacenter/speeches/sp_2014/State%20of%20the%20State%202014%20%282%29.pdf
Idaho,ID,2015,ID2015,"Otter_C._L._""Butch""",republican,sots,as prepared,https://web.archive.org/web/20181007200831/https://gov.idaho.gov/mediacenter/speeches/sp_2015/SOS%20FY%202016.pdf
Idaho,ID,2016,ID2016,"Otter_C._L._""Butch""",republican,sots,as prepared,https://web.archive.org/web/20181110040022/https://gov.idaho.gov/mediacenter/speeches/sp_2016/SOS_FY2017.pdf
Idaho,ID,2017,ID2017,"Otter_C._L._""Butch""",republican,sots,as prepared,https://web.archive.org/web/20181110035937/https://gov.idaho.gov/mediacenter/speeches/sp_2017/SOS_FY2018.pdf
Idaho,ID,2018,ID2018,"Otter_C._L._""Butch""",republican,sots,as prepared,https://idahonews.com/politics/otter-2018-state-budget-address
Idaho,ID,2019,ID2019,Little_Brad,republican,sots,as prepared,https://gov.idaho.gov/wp-content/uploads/sites/74/2019/01/2019-sos.pdf
Idaho,ID,2020,ID2020,Little_Brad,republican,sots,as prepared,https://gov.idaho.gov/wp-content/uploads/sites/74/2020/01/2020-sos.pdf
Illinois,IL,1995,IL1995,Edgar_Jim,republican,sots,as prepared,https://web.archive.org/web/19970528195435/http://www.state.il.us/GOV/govern/speeches/state95.htm
Illinois,IL,1996,IL1996,Edgar_Jim,republican,sots,as prepared,https://web.archive.org/web/19970216070346/http://www.state.il.us/GOV/STATE96.HTM
Illinois,IL,1997,IL1997,Edgar_Jim,republican,sots,as prepared,https://web.archive.org/web/19970529014001/http://www.state.il.us/Gov/govern/speeches/state97.htm
Illinois,IL,1998,IL1998,Edgar_Jim,republican,sots,as prepared,https://web.archive.org/web/19980213105045/http://www.state.il.us/gov/govern/speeches/statev2.htm
Illinois,IL,1999,IL1999,Ryan_George,republican,sots,as prepared,https://web.archive.org/web/20030901035138/http://www200.state.il.us/PressReleases/ShowPressRelease.cfm?SubjectID=3&RecNum=189
Illinois,IL,2000,IL2000,Ryan_George,republican,sots,as prepared,https://web.archive.org/web/20000607093147/http://www.state.il.us/gov/2000ssa/2000ssaspeech.htm
Illinois,IL,2001,IL2001,Ryan_George,republican,sots,as prepared,https://web.archive.org/web/20011120224835/http://www.state.il.us/GOV/sosspeech.htm
Illinois,IL,2002,IL2002,Ryan_George,republican,sots,as prepared,https://web.archive.org/web/20020815235339/http://wwww.state.il.us/gov/done/sosspeech2002.cfm
Illinois,IL,2003,IL2003,Blagojevich_Rod_R.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=03/12/2003
Illinois,IL,2004,IL2004,Blagojevich_Rod_R.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=01/15/2004
Illinois,IL,2005,IL2005,Blagojevich_Rod_R.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=02/03/2005
Illinois,IL,2006,IL2006,Blagojevich_Rod_R.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=01/18/2006
Illinois,IL,2007,IL2007,Blagojevich_Rod_R.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=03/07/2007
Illinois,IL,2008,IL2008,Blagojevich_Rod_R.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=02/20/2008
Illinois,IL,2009,IL2009,Blagojevich_Rod_R.,democratic,budg,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=03/18/2009
Illinois,IL,2010,IL2010,Quinn_Patrick,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=01/13/2010
Illinois,IL,2011,IL2011,Quinn_Patrick,democratic,budg,as prepared,http://stateofthestate.com/content.aspx?state=IL&date=02/16/2011
Illinois,IL,2012,IL2012,Quinn_Patrick,democratic,sots,as prepared,https://www2.illinois.gov/Pages/news-item.aspx?ReleaseID=9997
Illinois,IL,2013,IL2013,Quinn_Patrick,democratic,sots,as prepared,https://www2.illinois.gov/Pages/news-item.aspx?ReleaseID=10905
Illinois,IL,2014,IL2014,Quinn_Patrick,democratic,sots,as prepared,https://www2.illinois.gov/gov/Documents/State%20of%20the%20State/2014%20SOTS%20ADDRESS.pdf
Illinois,IL,2015,IL2015,Rauner_Bruce,republican,sots,as prepared,https://www2.illinois.gov/Pages/news-item.aspx?ReleaseID=13213
Illinois,IL,2016,IL2016,Rauner_Bruce,republican,sots,as prepared,https://www2.illinois.gov/pages/news-item.aspx?ReleaseID=13470
Illinois,IL,2017,IL2017,Rauner_Bruce,republican,sots,as prepared,https://www.northernpublicradio.org/post/2017-illinois-state-state-address
Illinois,IL,2018,IL2018,Rauner_Bruce,republican,sots,as prepared,https://chicago.suntimes.com/2018/1/31/18356084/transcript-gov-rauner-s-2018-state-of-the-state-address
Illinois,IL,2019,IL2019,Pritzker_J.B.,democratic,budg,as prepared,https://www2.illinois.gov/Pages/news-item.aspx?ReleaseID=19722
Illinois,IL,2020,IL2020,Pritzker_J.B.,democratic,sots,as prepared,https://www2.illinois.gov/Pages/news-item.aspx?ReleaseID=21094
Indiana,IN,1995,IN1995,Bayh_Evan,democratic,,,
Indiana,IN,1996,IN1996,Bayh_Evan,democratic,,,
Indiana,IN,1997,IN1997,O'Bannon_Frank_L.,democratic,sots,as prepared,https://web.archive.org/web/19970420020842/http://www.ai.org/gov/sos97.html
Indiana,IN,1998,IN1998,O'Bannon_Frank_L.,democratic,sots,as prepared,https://web.archive.org/web/20000901081421/http://www.ai.org/gov/sos/1998/1998sos.htm
Indiana,IN,1999,IN1999,O'Bannon_Frank_L.,democratic,sots,as prepared,https://web.archive.org/web/20000901081404/http://www.ai.org/gov/sos/1999/1999sos.htm
Indiana,IN,2000,IN2000,O'Bannon_Frank_L.,democratic,sots,as prepared,https://web.archive.org/web/20000901081349/http://www.ai.org/gov/sos/2000/2000sos.htm
Indiana,IN,2001,IN2001,O'Bannon_Frank_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/17/2001
Indiana,IN,2002,IN2002,O'Bannon_Frank_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/17/2002
Indiana,IN,2003,IN2003,O'Bannon_Frank_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/15/2003
Indiana,IN,2004,IN2004,Kernan_Joseph,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/14/2004
Indiana,IN,2005,IN2005,Daniels_Mitch,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/18/2005
Indiana,IN,2006,IN2006,Daniels_Mitch,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/11/2006
Indiana,IN,2007,IN2007,Daniels_Mitch,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/16/2007
Indiana,IN,2008,IN2008,Daniels_Mitch,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/15/2008
Indiana,IN,2009,IN2009,Daniels_Mitch,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/13/2009
Indiana,IN,2010,IN2010,Daniels_Mitch,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/19/2010
Indiana,IN,2011,IN2011,Daniels_Mitch,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=IN&date=01/11/2011
Indiana,IN,2012,IN2012,Daniels_Mitch,republican,sots,as prepared,https://web.archive.org/web/20120112222128/http://stateline.org/live/details/speech?contentId=624401
Indiana,IN,2013,IN2013,Pence_Mike,republican,sots,as prepared,https://www.in.gov/governorhistory/mikepence/2013stateofstate.htm
Indiana,IN,2014,IN2014,Pence_Mike,republican,sots,as prepared,https://www.in.gov/governorhistory/mikepence/2014stateofstate.htm
Indiana,IN,2015,IN2015,Pence_Mike,republican,sots,as prepared,https://www.in.gov/governorhistory/mikepence/2015stateofstate.htm
Indiana,IN,2016,IN2016,Pence_Mike,republican,sots,as prepared,https://www.in.gov/governorhistory/mikepence/2016stateofstate.htm
Indiana,IN,2017,IN2017,Holcomb_Eric,republican,sots,as prepared,https://secure.in.gov/gov/files/2017%20State%20of%20the%20State.pdf
Indiana,IN,2018,IN2018,Holcomb_Eric,republican,sots,as prepared,https://www.in.gov/gov/2972.htm
Indiana,IN,2019,IN2019,Holcomb_Eric,republican,sots,as prepared,https://www.in.gov/gov/3027.htm
Indiana,IN,2020,IN2020,Holcomb_Eric,republican,sots,as prepared,https://www.in.gov/gov/2020stateofstate.htm
Kansas,KS,1995,KS1995,Graves_Bill,republican,sots,as prepared,https://kslib.info/DocumentCenter/View/1152/William-Preston-Graves---State-of-the-State-Address-1995?bidId=
Kansas,KS,1996,KS1996,Graves_Bill,republican,sots,as prepared,https://web.archive.org/web/20001001204755/http://www.ink.org/public/governor/state/stotst96.html
Kansas,KS,1997,KS1997,Graves_Bill,republican,sots,as prepared,https://web.archive.org/web/20000831194236/http://www.ink.org/public/governor/state/stotst97.html
Kansas,KS,1998,KS1998,Graves_Bill,republican,sots,as prepared,https://web.archive.org/web/20000831194207/http://www.ink.org/public/governor/state/stotst98.html
Kansas,KS,1999,KS1999,Graves_Bill,republican,sots,as prepared,https://web.archive.org/web/20000815212432/http://www.ink.org/public/governor/state/stotst99.html
Kansas,KS,2000,KS2000,Graves_Bill,republican,sots,as prepared,https://kslib.info/DocumentCenter/View/1157/William-Preston-Graves---State-of-the-State-Address-2000?bidId=
Kansas,KS,2001,KS2001,Graves_Bill,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/08/2001
Kansas,KS,2002,KS2002,Graves_Bill,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/15/2002
Kansas,KS,2003,KS2003,Sebelius_Kathleen,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/16/2003
Kansas,KS,2004,KS2004,Sebelius_Kathleen,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/12/2004
Kansas,KS,2005,KS2005,Sebelius_Kathleen,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/10/2005
Kansas,KS,2006,KS2006,Sebelius_Kathleen,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/09/2006
Kansas,KS,2007,KS2007,Sebelius_Kathleen,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/09/2007
Kansas,KS,2008,KS2008,Sebelius_Kathleen,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/14/2008
Kansas,KS,2009,KS2009,Sebelius_Kathleen,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/12/2009
Kansas,KS,2010,KS2010,Parkinson_Mark,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/11/2010
Kansas,KS,2011,KS2011,Brownback_Sam,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=KS&date=01/12/2011
Kansas,KS,2012,KS2012,Brownback_Sam,republican,sots,as prepared,https://web.archive.org/web/20130817162447/https://governor.ks.gov/media-room/speeches/2012/01/12/2012-state-of-the-state
Kansas,KS,2013,KS2013,Brownback_Sam,republican,sots,as prepared,https://www.governing.com/news/state/Kansas-brownback-state-of-the-state-speech.html
Kansas,KS,2014,KS2014,Brownback_Sam,republican,sots,as prepared,https://www.governing.com/topics/politics/gov-kansas-sam-brownback-annual-address.html
Kansas,KS,2015,KS2015,Brownback_Sam,republican,sots,as prepared,https://www.kansas.com/news/politics-government/article6754365.ece/binary/Advance%20copy%20of%20Gov.%20Sam%20Brownback's%20State%20of%20the%20State%20address.pdf
Kansas,KS,2016,KS2016,Brownback_Sam,republican,sots,as prepared,https://web.archive.org/web/20160113212822/www.governor.ks.gov/media-room/media-releases/2016/01/13/2016-state-of-the-state---january-12-2016
Kansas,KS,2017,KS2017,Brownback_Sam,republican,sots,as prepared,https://www.ksnt.com/news/governor-sam-brownback-2017-state-of-the-state-address/
Kansas,KS,2018,KS2018,Brownback_Sam,republican,sots,as prepared,https://media.kansascity.com/livegraphics/2018/pdf/Brownback-stateofstate.pdf
Kansas,KS,2019,KS2019,Kelly_Laura,democratic,sots,as prepared,https://governor.kansas.gov/governor-laura-kellys-state-of-the-state-address/
Kansas,KS,2020,KS2020,Kelly_Laura,democratic,sots,as prepared,https://governor.kansas.gov/governor-kelly-delivers-the-state-of-the-state-address/
Kentucky,KY,1995,KY1995,Jones_Brereton_C.,democratic,,,
Kentucky,KY,1996,KY1996,Patton_Paul_E.,democratic,sots,as prepared,https://web.archive.org/web/20000606070918/http://www.state.ky.us/budgetsp.htm
Kentucky,KY,1997,KY1997,Patton_Paul_E.,democratic,sots,as prepared,https://web.archive.org/web/20000226224402/http://www.state.ky.us/agencies/gov/postsecs.htm
Kentucky,KY,1998,KY1998,Patton_Paul_E.,democratic,sots,as prepared,https://web.archive.org/web/20000615051108/http://www.state.ky.us/agencies/gov/stateof.htm
Kentucky,KY,1999,KY1999,Patton_Paul_E.,democratic,,,
Kentucky,KY,2000,KY2000,Patton_Paul_E.,democratic,sots,as prepared,https://web.archive.org/web/20000901012332/http://www.state.ky.us/agencies/gov/stcm2000.htm
Kentucky,KY,2001,KY2001,Patton_Paul_E.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=01/03/2001
Kentucky,KY,2002,KY2002,Patton_Paul_E.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=01/10/2002
Kentucky,KY,2003,KY2003,Patton_Paul_E.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=01/10/2003
Kentucky,KY,2004,KY2004,Fletcher_Ernie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=01/14/2004
Kentucky,KY,2005,KY2005,Fletcher_Ernie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=02/02/2005
Kentucky,KY,2006,KY2006,Fletcher_Ernie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=01/09/2006
Kentucky,KY,2007,KY2007,Fletcher_Ernie,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=02/06/2007
Kentucky,KY,2008,KY2008,Beshear_Steven_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=01/14/2008
Kentucky,KY,2009,KY2009,Beshear_Steven_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=02/04/2009
Kentucky,KY,2010,KY2010,Beshear_Steven_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=01/06/2010
Kentucky,KY,2011,KY2011,Beshear_Steven_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=KY&date=02/01/2011
Kentucky,KY,2012,KY2012,Beshear_Steven_L.,democratic,sots,as prepared,https://www.governing.com/news/state/Kentucky-2012-state-of-the-state-address.html
Kentucky,KY,2013,KY2013,Beshear_Steven_L.,democratic,sots,as prepared,https://www.governing.com/news/state/kentucky-beshear-2013-state-of-the-commonwealth.html
Kentucky,KY,2014,KY2014,Beshear_Steven_L.,democratic,sots,as prepared,https://web.archive.org/web/20150115043938/http://governor.ky.gov/Speeches/20140107_SOTC.pdf
Kentucky,KY,2015,KY2015,Beshear_Steven_L.,democratic,sots,as prepared,https://web.archive.org/web/20150130021504/http://governor.ky.gov/Speeches/20150107_SOTC.pdf
Kentucky,KY,2016,KY2016,Bevin_Matt,republican,sots,ocr,https://web.archive.org/web/20160806111708/https://www.ket.org/content/uploads/2016/01/Gov.-Matt-Bevin-2016-SOTC-Budget-Address-Transcript-01.26.16.pdf
Kentucky,KY,2017,KY2017,Bevin_Matt,republican,sots,youtube cc,https://web.archive.org/web/20180613071023/https://www.ket.org/wp-content/uploads/2017/02/Gov.-Matt-Bevin-2017-SOTC-Address-Transcript.pdf
Kentucky,KY,2018,KY2018,Bevin_Matt,republican,sots,ocr,https://portal.ketcloud.ket.org/20200114103042/2018-Bevin-budget-speech.pdf
Kentucky,KY,2019,KY2019,Bevin_Matt,republican,sots,as prepared,https://portal.ketcloud.ket.org/20200114095459/2019-Governor-Bevin-Budget-Address.pdf
Kentucky,KY,2020,KY2020,Beshear_Andy,republican,sots,ocr,https://governor.ky.gov/attachments/20200114_SOTC-Address.pdf
Louisiana,LA,1995,LA1995,Edwards_Edwin_W.,democratic,,,
Louisiana,LA,1996,LA1996,Foster_Mike,republican,,,
Louisiana,LA,1997,LA1997,Foster_Mike,republican,sots,as prepared,https://web.archive.org/web/19991006050049/http://www.gov.state.la.us/governor/press/gov/openspch.htm
Louisiana,LA,1998,LA1998,Foster_Mike,republican,sots,as prepared,https://web.archive.org/web/19990209071405/http://www.gov.state.la.us/governor/press/98archives.htm
Louisiana,LA,1999,LA1999,Foster_Mike,republican,sots,as prepared,https://web.archive.org/web/20030816100135/http://www.gov.state.la.us/Press_Release_detail.asp?id=6
Louisiana,LA,2000,LA2000,Foster_Mike,republican,sots,as prepared,https://web.archive.org/web/20031021095938/http://www.gov.state.la.us/Press_Release_detail.asp?id=87
Louisiana,LA,2001,LA2001,Foster_Mike,republican,sots,as prepared,https://web.archive.org/web/20031021085935/http://www.gov.state.la.us/Press_Release_detail.asp?id=53
Louisiana,LA,2002,LA2002,Foster_Mike,republican,sots,as prepared,https://web.archive.org/web/20030608055345/http://www.gov.state.la.us/Press_Release_detail.asp?id=109
Louisiana,LA,2003,LA2003,Foster_Mike,republican,sots,as prepared,https://web.archive.org/web/20031228192754/http://www.gov.state.la.us/Press_Release_detail.asp?id=190
Louisiana,LA,2004,LA2004,Blanco_Kathleen_Babineaux,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=LA&date=03/29/2004
Louisiana,LA,2005,LA2005,Blanco_Kathleen_Babineaux,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=LA&date=04/25/2005
Louisiana,LA,2006,LA2006,Blanco_Kathleen_Babineaux,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=LA&date=03/27/2006
Louisiana,LA,2007,LA2007,Blanco_Kathleen_Babineaux,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=LA&date=04/30/2007
Louisiana,LA,2008,LA2008,Jindal_Bobby,republican,sots,as prepared,https://web.archive.org/web/20081124183906/http://www.gov.state.la.us/index.cfm?md=newsroom&tmp=detail&catID=3&articleID=134
Louisiana,LA,2009,LA2009,Jindal_Bobby,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=LA&date=04/28/2009
Louisiana,LA,2010,LA2010,Jindal_Bobby,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=LA&date=03/29/2010
Louisiana,LA,2011,LA2011,Jindal_Bobby,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=LA&date=03/20/2011
Louisiana,LA,2012,LA2012,Jindal_Bobby,republican,sots,as prepared,https://web.archive.org/web/20110928145953/http://www.gov.state.la.us/index.cfm?md=newsroom&tmp=detail&catID=3&articleID=1183
Louisiana,LA,2013,LA2013,Jindal_Bobby,republican,sots,as prepared,https://web.archive.org/web/20130617175546/http://www.gov.state.la.us/index.cfm?md=newsroom&tmp=detail&articleID=3985
Louisiana,LA,2014,LA2014,Jindal_Bobby,republican,sots,as prepared,https://web.archive.org/web/20150117051127/http://gov.louisiana.gov/index.cfm?md=newsroom&tmp=detail&catID=2&articleID=4456&navID=12
Louisiana,LA,2015,LA2015,Jindal_Bobby,republican,sots,as prepared,https://web.archive.org/web/20150419073906/http://gov.louisiana.gov/index.cfm?md=newsroom&tmp=detail&articleID=4923
Louisiana,LA,2016,LA2016,Bel_Edwards_John,democratic,sots,as prepared,https://web.archive.org/web/20160317010744/http://theadvocate.com/news/15186920-123/full-text-of-gov-john-bel-edwards-state-of-the-state-address
Louisiana,LA,2017,LA2017,Bel_Edwards_John,democratic,sots,as prepared,https://www.theadvocate.com/baton_rouge/news/politics/article_0133f42e-1e1a-11e7-880a-ff80e8247242.html
Louisiana,LA,2018,LA2018,Bel_Edwards_John,democratic,sots,as prepared,https://www.theadvocate.com/baton_rouge/news/politics/article_578c49c4-2621-11e8-b6f1-87df535c670f.html
Louisiana,LA,2019,LA2019,Bel_Edwards_John,democratic,sots,as prepared,https://www.theadvocate.com/baton_rouge/news/politics/article_46633bca-5a1f-11e9-be08-db6940a14c55.html
Louisiana,LA,2020,LA2020,Bel_Edwards_John,democratic,sots,as prepared,https://gov.louisiana.gov/index.cfm/newsroom/detail/2393
Massachusetts,MA,1995,MA1995,Weld_William_F.,republican,,,
Massachusetts,MA,1996,MA1996,Weld_William_F.,republican,,,
Massachusetts,MA,1997,MA1997,Weld_William_F.,republican,,,
Massachusetts,MA,1998,MA1998,Cellucci_Argeo_Paul,republican,sots,as prepared,https://web.archive.org/web/19980213110051/http://www.state.ma.us/gov/sots.htm
Massachusetts,MA,1999,MA1999,Cellucci_Argeo_Paul,republican,inaug,as prepared,https://web.archive.org/web/20000818195946/http://www.state.ma.us/gov/99spch/iagov.htm
Massachusetts,MA,2000,MA2000,Cellucci_Argeo_Paul,republican,sots,as prepared,https://web.archive.org/web/20000818195751/http://www.state.ma.us/gov/99spch/sots2000.htm
Massachusetts,MA,2001,MA2001,Cellucci_Argeo_Paul,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/17/2001
Massachusetts,MA,2002,MA2002,Swift_Jane,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/15/2002
Massachusetts,MA,2003,MA2003,Romney_Mitt,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=02/25/2003
Massachusetts,MA,2004,MA2004,Romney_Mitt,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/15/2004
Massachusetts,MA,2005,MA2005,Romney_Mitt,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/13/2005
Massachusetts,MA,2006,MA2006,Romney_Mitt,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/18/2006
Massachusetts,MA,2007,MA2007,Patrick_Deval_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/04/2007
Massachusetts,MA,2008,MA2008,Patrick_Deval_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/24/2008
Massachusetts,MA,2009,MA2009,Patrick_Deval_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/15/2009
Massachusetts,MA,2010,MA2010,Patrick_Deval_L.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/21/2010
Massachusetts,MA,2011,MA2011,Patrick_Deval_L.,democratic,inaug,as prepared,http://stateofthestate.com/content.aspx?state=MA&date=01/06/2011
Massachusetts,MA,2012,MA2012,Patrick_Deval_L.,democratic,sots,as prepared,https://web.archive.org/web/20120412214307/http://stateline.org/live/details/speech?contentId=626999
Massachusetts,MA,2013,MA2013,Patrick_Deval_L.,democratic,sots,as prepared,https://web.archive.org/web/20130316143930/http://www.mass.gov/governor/pressoffice/speeches/0116-state-of-the-commonwealth.html
Massachusetts,MA,2014,MA2014,Patrick_Deval_L.,democratic,sots,as prepared,https://web.archive.org/web/20140218025834/http://www.mass.gov/governor/pressoffice/speeches/0128-governor-patrick-delivers-state-of-the-commonwealth.html
Massachusetts,MA,2015,MA2015,Baker_Charlie,republican,inaug,as prepared,https://www.mass.gov/news/governor-charlie-baker-delivers-inaugural-address
Massachusetts,MA,2016,MA2016,Baker_Charlie,republican,sots,as prepared,https://www.mass.gov/news/governor-baker-delivers-state-of-the-commonwealth-address
Massachusetts,MA,2017,MA2017,Baker_Charlie,republican,sots,as prepared,https://www.mass.gov/news/governor-baker-delivers-second-state-of-the-commonwealth-address
Massachusetts,MA,2018,MA2018,Baker_Charlie,republican,sots,as prepared,https://www.mass.gov/news/governor-baker-delivers-third-state-of-the-commonwealth-address
Massachusetts,MA,2019,MA2019,Baker_Charlie,republican,inaug,as prepared,https://www.mass.gov/news/governor-charlie-baker-delivers-inaugural-address-for-second-term
Massachusetts,MA,2020,MA2020,Baker_Charlie,republican,sots,as prepared,https://www.mass.gov/news/governor-baker-delivers-2020-state-of-the-commonwealth-address
Maryland,MD,1995,MD1995,Glendening_Parris_N.,republican,,,
Maryland,MD,1996,MD1996,Glendening_Parris_N.,republican,,,
Maryland,MD,1997,MD1997,Glendening_Parris_N.,republican,sots,as prepared,https://web.archive.org/web/20010806013932/http://www.gov.state.md.us/gov/speech/html/speech97.html
Maryland,MD,1998,MD1998,Glendening_Parris_N.,republican,sots,as prepared,https://web.archive.org/web/20010620014149/http://www.gov.state.md.us/gov/speech/html/sos98.html
Maryland,MD,1999,MD1999,Glendening_Parris_N.,democratic,sots,as prepared,https://web.archive.org/web/20010620002138/http://www.gov.state.md.us/gov/speech/1999/html/sos99.html
Maryland,MD,2000,MD2000,Glendening_Parris_N.,democratic,sots,as prepared,https://web.archive.org/web/20010613131537/http://www.gov.state.md.us/gov/speech/2000/html/sos00.html
Maryland,MD,2001,MD2001,Glendening_Parris_N.,democratic,sots,as prepared,https://web.archive.org/web/20010806013938/http://www.gov.state.md.us/gov/speech/2001/html/sos01.html
Maryland,MD,2002,MD2002,Glendening_Parris_N.,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=01/16/2002
Maryland,MD,2003,MD2003,Ehrlich_Robert_L._Jr.,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=01/29/2003
Maryland,MD,2004,MD2004,Ehrlich_Robert_L._Jr.,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=01/29/2004
Maryland,MD,2005,MD2005,Ehrlich_Robert_L._Jr.,republican,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=01/27/2005
Maryland,MD,2006,MD2006,Ehrlich_Robert_L._Jr.,republican,sots,as prepared,https://web.archive.org/web/20060615032445/http://www.gov.state.md.us/pdfs/2006_state_of_the_state.pdf
Maryland,MD,2007,MD2007,O'Malley_Martin,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=01/31/2007
Maryland,MD,2008,MD2008,O'Malley_Martin,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=01/23/2008
Maryland,MD,2009,MD2009,O'Malley_Martin,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=01/29/2009
Maryland,MD,2010,MD2010,O'Malley_Martin,democratic,sots,as prepared,http://stateofthestate.com/content.aspx?state=MD&date=02/02/2010
